"","incidentid","date","statuslabel","status2","state","latitude","longitude","agencytypelabel","agencytype2","sources"
"201",1772600,2020-08-23,"Nonfatal",2,"Maryland",38.9085,-76.8721,"Local",1,"https://twitter.com/PGPDNews/status/1297684561934024705,https://www.wusa9.com/article/news/local/maryland/maryland-police-officers-shot-prince-georges-county-police/65-bdf36855-b00b-46e5-a2a0-cb89e5407aa2,https://baltimore.cbslocal.com/2020/08/23/3-prince-georges-county-police-officers-shot-2-people-in-custody/,https://www.wmar2news.com/news/local-news/two-men-charged-with-attempted-murder-for-ambush-style-attack-on-prince-georges-co-officers"
"202",1772600,2020-08-23,"Nonfatal",2,"Maryland",38.9085,-76.8721,"Local",1,"https://twitter.com/PGPDNews/status/1297684561934024705 ,https://www.wusa9.com/article/news/local/maryland/maryland-police-officers-shot-prince-georges-county-police/65-bdf36855-b00b-46e5-a2a0-cb89e5407aa2 ,https://baltimore.cbslocal.com/2020/08/23/3-prince-georges-county-police-officers-shot-2-people-in-custody/ ,https://www.wmar2news.com/news/local-news/two-men-charged-with-attempted-murder-for-ambush-style-attack-on-prince-georges-co-officers"
"203",1772600,2020-08-23,"Nonfatal",2,"Maryland",38.9085,-76.8721,"Local",1,"https://twitter.com/PGPDNews/status/1297684561934024705,https://www.wusa9.com/article/news/local/maryland/maryland-police-officers-shot-prince-georges-county-police/65-bdf36855-b00b-46e5-a2a0-cb89e5407aa2,https://baltimore.cbslocal.com/2020/08/23/3-prince-georges-county-police-officers-shot-2-people-in-custody/,https://www.wmar2news.com/news/local-news/two-men-charged-with-attempted-murder-for-ambush-style-attack-on-prince-georges-co-officers"
"204",1772786,2020-08-22,"Nonfatal",2,"Arkansas",34.6753,-92.3275,"Local",1,"https://katv.com/news/local/little-rock-police-officer-shot ,https://www.arkansasonline.com/news/2020/aug/23/jacksonville-teen-charged-shooting-little-rock-off/ ,https://katv.com/news/local/second-person-arrested-in-connection-to-shooting-that-injured-little-rock-officer"
"205",1773253,2020-08-24,"Nonfatal",2,"North Carolina",35.4113,-81.2665,"Sheriff",2,"https://www.wsoctv.com/news/local/sheriff-deputy-responding-domestic-call-shot-lincoln-co-suspect-dead/E256NF4QNFFFXAOELQMGMFRYVY/ ,https://www.wbtv.com/2020/08/24/sheriff-two-lincoln-county-deputies-injured-shooting/ ,https://www.shelbystar.com/news/20200824/deputies-injured-suspect-killed-in-lincoln-county,https://www.wsoctv.com/news/local/sheriff-deputy-responding-domestic-call-shot-lincoln-co-suspect-dead/E256NF4QNFFFXAOELQMGMFRYVY/"
"206",1773253,2020-08-24,"Nonfatal",2,"North Carolina",35.4113,-81.2665,"Sheriff",2,"https://www.wsoctv.com/news/local/sheriff-deputy-responding-domestic-call-shot-lincoln-co-suspect-dead/E256NF4QNFFFXAOELQMGMFRYVY/,https://www.wbtv.com/2020/08/24/sheriff-two-lincoln-county-deputies-injured-shooting/,https://www.shelbystar.com/news/20200824/deputies-injured-suspect-killed-in-lincoln-county,https://www.wsoctv.com/news/local/sheriff-deputy-responding-domestic-call-shot-lincoln-co-suspect-dead/E256NF4QNFFFXAOELQMGMFRYVY/"
"207",1776429,2020-08-26,"Fatal",1,"Nebraska",40.8206,-96.6736,"Local",1,"https://journalstar.com/news/local/crime-and-courts/watch-now-lincoln-officer-in-critical-condition-after-shooting-suspects-in-custody/article_8431a0dc-8e09-5354-98a3-fdda285ca4f8.html#tracking-source=home-top-story ,https://www.1011now.com/2020/08/28/court-records-suspect-was-locked-in-room-before-shooting-officer-with-stolen-gun/ ,https://www.kcci.com/article/officer-dies-nearly-two-weeks-after-being-shot-in-lincoln/33943043# ,https://www.1011now.com/2020/09/30/investigation-into-shooting-of-lpd-officer-leads-to-another-arrest/ , https://journalstar.com/news/local/crime-and-courts/suspects-teen-brother-accused-of-possessing-stolen-firearm-used-in-lpd-officers-death/article_d96e8b17-5ed4-5e2d-a4ca-dce2ffaf56a3.html"
"208",1779218,2020-08-29,"Nonfatal",2,"Missouri",38.6019,-90.2449,"Local",1,"https://fox4kc.com/news/two-st-louis-officers-shot-suspect-barricaded-inside-home/,https://www.kmov.com/news/two-st-louis-police-officers-shot/article_dade73f6-ea4b-11ea-bf99-a358afefea37.html,https://www.ksdk.com/article/news/local/1-of-2-officers-shot-in-st-louis-is-critically-injured-police-chief-says/63-36e11278-2b1b-43d7-9656-7cb78dacccb5,https://twitter.com/SLMPD/status/1300113724368449536,https://www.ky3.com/2020/08/31/officer-shot-saturday-in-st-louis-dies-from-injuries/,https://www.stltoday.com/news/local/crime-and-courts/suspect-charged-in-shooting-death-of-st-louis-police-officer/article_d18b92ca-06e6-55d4-9877-bb18c8b28562.html"
"209",1779218,2020-08-29,"Fatal",1,"Missouri",38.6019,-90.2449,"Local",1,"https://fox4kc.com/news/two-st-louis-officers-shot-suspect-barricaded-inside-home/ ,https://www.kmov.com/news/two-st-louis-police-officers-shot/article_dade73f6-ea4b-11ea-bf99-a358afefea37.html ,https://www.ksdk.com/article/news/local/1-of-2-officers-shot-in-st-louis-is-critically-injured-police-chief-says/63-36e11278-2b1b-43d7-9656-7cb78dacccb5 , https://twitter.com/SLMPD/status/1300113724368449536,https://www.ky3.com/2020/08/31/officer-shot-saturday-in-st-louis-dies-from-injuries/ ,https://www.stltoday.com/news/local/crime-and-courts/suspect-charged-in-shooting-death-of-st-louis-police-officer/article_d18b92ca-06e6-55d4-9877-bb18c8b28562.html"
"210",1779304,2020-08-29,"Nonfatal",2,"Florida",29.2572,-81.0485,"Local",1,"https://www.clickorlando.com/news/local/2020/08/29/daytona-beach-police-officer-involved-in-shooting-police-say/ ,https://www.news-journalonline.com/story/news/local/volusia/2020/08/30/fierce-gunbattle-injures-officer-kills-attempted-murder-suspect/5674005002/ ,https://www.clickorlando.com/news/local/2020/08/31/man-who-shot-daytona-beach-officer-fired-at-least-4-shots-chief-says/ ,https://www.news-journalonline.com/story/news/crime/2020/09/03/argument-daytona-motel-leaves-woman-shot-back-police-say/5708312002/"
"211",1779492,2020-08-30,"Nonfatal",2,"Illinois",41.8712,-87.7085,"Local",1,"https://chicago.suntimes.com/crime/2020/8/30/21407345/chicago-police-officers-suspect-shot-homan-square-west-side-polk-spaulding ,https://chicago.suntimes.com/crime/2020/8/31/21408405/chicago-police-officers-shot-suspect-charged-homan-square-polk"
"212",1779492,2020-08-30,"Nonfatal",2,"Illinois",41.8712,-87.7085,"Local",1,"https://chicago.suntimes.com/crime/2020/8/30/21407345/chicago-police-officers-suspect-shot-homan-square-west-side-polk-spaulding,https://chicago.suntimes.com/crime/2020/8/31/21408405/chicago-police-officers-shot-suspect-charged-homan-square-polk"
"213",1779571,2020-08-29,"Nonfatal",2,"New York",41.4438,-74.41,"Local",1,"https://dailyvoice.com/new-york/mountvernon/police-fire/officer-shot-wounded-after-exchanging-gunfire-with-suspect-in-hudson-valley/793289/ ,https://midhudsonnews.com/2020/08/30/middletown-cop-shot-saturday-night/ ,https://www.dailyfreeman.com/news/police-blotter/suspect-in-shooting-of-middletown-police-officer-indicted-for-attempted-murder/article_24a54d00-f37c-11ea-b63c-ebe1e5cc0ad2.html"
"214",1779631,2020-08-30,"Nonfatal",2,"Kansas",38.8625,-97.6124,"Local",1,"https://www.cjonline.com/news/20200830/salina-pd-officer-shot-during-pursuit-suspects-in-custody/1 ,https://www.kctv5.com/news/local_news/2-arrested-following-officer-involved-shooting-near-salina/article_6b77b9c2-eaec-11ea-8f9e-2b3bd16a4838.html ,https://fox4kc.com/news/leavenworth-man-one-of-two-charged-in-shooting-of-salina-police-officer/"
"215",1781327,2020-08-31,"Nonfatal",2,"Ohio",39.4006,-84.3056,"Local",1,"https://dayton247now.com/news/local/officer-shot-after-pursuit-in-middletown ,https://www.journal-news.com/news/suspect-in-middletown-officer-shooting-released-from-hospital-booked-into-jail/N3UZU2APOVB4HFV22MLW3ZKBFE/"
"216",1784897,2020-09-03,"Fatal",1,"Ohio",41.4675,-81.7307,"Local",1,"https://www.cleveland.com/metro/2020/09/cleveland-police-officer-dies-in-shooting-on-citys-west-side-sources-say.html ,https://www.cleveland.com/metro/2020/09/two-arrested-one-sought-in-fatal-shooting-of-undercover-cleveland-police-officer-informant-sources-say.html ,https://www.ksdk.com/article/news/nation-world/cleveland-police-officer-james-skernivitz-killed-in-shooting/95-3c2c3830-9f66-465c-9aea-bfa938408111 ,https://www.news5cleveland.com/cleveland-police-identify-officer-shot-killed-on-citys-west-side ,https://abc6onyourside.com/news/local/charges-2-killed-detective-informant-in-robbery-attempt"
"217",1786055,2020-09-05,"Nonfatal",2,"South Carolina",33.9429,-81.1724,"Sheriff",2,"https://www.11alive.com/article/news/local/deputy-shot-suspect-barricaded-in-lexington-subdivision/101-a9a1f212-492c-4d4c-9678-89fcb33a0a47 ,https://www.wbtv.com/2020/09/05/lexington-standoff-ongoing-after-deputy-shot-neighbors-should-stay-indoors/ ,https://www.wistv.com/2020/09/06/sled-identifies-lexington-co-officer-involved-shooting-suspect/"
"218",1787267,2020-09-07,"Nonfatal",2,"Georgia",34.7712,-85.0012,"Sheriff",2,"https://www.11alive.com/article/news/crime/fugitive-sought-after-shootout-with-whitfield-county-deputies/85-0f514f16-5150-4bba-a045-d70c16e80b00 ,https://www.wsbtv.com/news/local/gbi-searching-armed-dangerous-suspect-accused-shooting-georgia-deputy/O7XD7YTUQFGILNDW5P3X2LUPZA/ ,https://www.ajc.com/news/gbi-man-who-shot-georgia-deputy-was-hauling-explosives-in-trailer/PEFYLGXCEFBXTPWJDNVQ563LYE/"
"219",1790711,2020-09-09,"Nonfatal",2,"Tennessee",35.1022,-89.4015,"Sheriff",2,"https://wreg.com/news/officials-barricaded-man-killed-after-armed-confrontation-with-scso-deputies-in-fayette-county/ ,https://www.wmcactionnews5.com/2020/09/10/scso-deputy-involved-shooting-leaves-dead-overnight-barricade-situation/ ,https://www.wbbjtv.com/2020/09/10/fayette-county-shooting-suspect-fatally-wounded-by-shelby-co-swat/"
"220",1790788,2020-09-10,"Fatal",1,"North Carolina",35.3768,-82.507,"Sheriff",2,"https://wlos.com/news/local/shots-fired-in-henderson-county ,https://www.citizen-times.com/story/news/2020/09/10/update-deputy-critical-condition-after-shooting-marine-vet-father/3461891001/ ,https://www.facebook.com/sheriffhcsonc/posts/10157091516716205"
"221",1792642,2020-09-11,"Nonfatal",2,"Washington",47.6642,-117.319,"Local",1,"https://www.khq.com/news/police-shooting-that-left-1-suspect-dead-and-1-officer-injured-began-as-robbery-carjacking/video_0bdcae08-f494-11ea-b742-cba57e33dc02.html ,https://www.kxly.com/spokane-officer-shot-near-broadway-and-dyer/ ,https://www.kxly.com/medical-examiner-identifies-man-shot-killed-by-police-near-broadway-and-dyer/"
"222",1792881,2020-09-12,"Nonfatal",2,"New Mexico",35.0323,-107.38,"State",3,"https://www.krqe.com/news/new-mexico/bcso-investigating-officer-involved-shooting-west-of-albuquerque/ ,https://www.abc15.com/news/crime/new-mexico-state-police-officer-shot-arizona-man-arrested ,https://www.krqe.com/news/albuquerque-metro/man-who-shot-at-state-police-officer-facing-federal-charges/ ,https://www.krqe.com/news/albuquerque-metro/state-police-releases-name-of-officer-shot-wounded-along-i-40/ ,https://www.azfamily.com/news/officials-say-scottsdale-man-opened-fire-on-new-mexico-officer-in-unprovoked-attack/article_e7b1ea70-2e9a-11eb-a60b-b79d876d6125.html?block_id=997197 ,https://www.kob.com/albuquerque-news/dash-camera-footage-shows-suspect-shooting-injuring-state-police-officer-during-traffic-stop/5943711/?cat=500"
"223",1793349,2020-09-12,"Nonfatal",2,"California",33.896,-118.224,"Sheriff",2,"https://abc7.com/2-lasd-deputies-shot-in-compton/6420532/,https://twitter.com/LASDHQ/status/1304983687797157888,https://www.kmov.com/news/police-identify-and-charge-man-with-shooting-two-deputies-and-he-was-already-in-custody/article_3b2db362-c264-5bf5-93e6-30be3fc7ceca.html"
"224",1793349,2020-09-12,"Nonfatal",2,"California",33.896,-118.224,"Sheriff",2,"https://abc7.com/2-lasd-deputies-shot-in-compton/6420532/ ,https://twitter.com/LASDHQ/status/1304983687797157888 ,https://www.kmov.com/news/police-identify-and-charge-man-with-shooting-two-deputies-and-he-was-already-in-custody/article_3b2db362-c264-5bf5-93e6-30be3fc7ceca.html"
"225",1795013,2020-09-13,"Nonfatal",2,"Missouri",38.6733,-90.211,"Local",1,"https://www.columbiatribune.com/news/20200914/st-louis-police-officer-shot-trying-to-make-traffic-stop ,https://fox2now.com/news/missouri/st-louis-police-officer-shot-in-north-st-louis-3/"
"226",1796500,2020-09-15,"Nonfatal",2,"Texas",28.0206,-97.0544,"Sheriff",2,"https://www.kiiitv.com/article/news/breaking-news-standoff-in-rockport-leaves-one-deputy-injured/503-69f615fb-931c-437e-bba8-fb90c3e78023"
"227",1797586,2020-09-16,"Nonfatal",2,"Michigan",42.2665,-83.5988,"Sheriff",2,"https://www.detroitnews.com/story/news/local/michigan/2020/09/16/superior-twp-police-shooting/5821195002/ ,https://www.mlive.com/crime/2020/09/police-identify-alleged-shooter-found-dead-in-home-after-standoff.html"
"228",1799277,2020-09-18,"Nonfatal",2,"Pennsylvania",40.0707,-75.1637,"Local",1,"https://www.fox29.com/news/police-gunman-opens-fire-on-plainclothes-officers-in-cedarbrook-injuring-2 ,https://6abc.com/philly-police-id-suspect-after-shots-fired-at-officers-in-west-oak-lane/6444717/ ,https://www.inquirer.com/news/philadelphia/shooting-undercover-narcotics-officers-philadelphia-20200926.html"
"229",1803386,2020-09-23,"Nonfatal",2,"Kentucky",38.2457,-85.7534,"Local",1,"https://www.wave3.com/2020/09/23/officer-shot-brook-street-broadway/,https://www.whas11.com/article/news/investigations/breonna-taylor-case/breonna-taylor-announcement-decision-louisville-daniel-cameron/417-8233b2bf-3bdd-48d4-a223-c5ff892f137c,https://www.whas11.com/article/news/local/louisville-police-officer-shot-lmpd-downtown/417-4586176e-b844-47b6-9efe-65a9f02bba92,https://www.wlky.com/article/lmpd-officer-wounded-in-downtown-shooting/34133637,https://www.cbsnews.com/news/officers-shot-louisville-ky-protests-breonna-taylor-grand-jury-decision/,https://www.wave3.com/2020/09/24/officers-shot-downtown-louisville-identified/"
"230",1803386,2020-09-23,"Nonfatal",2,"Kentucky",38.2457,-85.7534,"Local",1,"https://www.wave3.com/2020/09/23/officer-shot-brook-street-broadway/ ,https://www.whas11.com/article/news/investigations/breonna-taylor-case/breonna-taylor-announcement-decision-louisville-daniel-cameron/417-8233b2bf-3bdd-48d4-a223-c5ff892f137c ,https://www.whas11.com/article/news/local/louisville-police-officer-shot-lmpd-downtown/417-4586176e-b844-47b6-9efe-65a9f02bba92 ,https://www.wlky.com/article/lmpd-officer-wounded-in-downtown-shooting/34133637,https://www.cbsnews.com/news/officers-shot-louisville-ky-protests-breonna-taylor-grand-jury-decision/ ,https://www.wave3.com/2020/09/24/officers-shot-downtown-louisville-identified/"
"231",1804620,2020-09-24,"Nonfatal",2,"California",35.5714,-120.702,"Sheriff",2,"https://www.ksby.com/news/local-news/sheriff-wanted-felon-killed-deputy-wounded-in-gun-battle-in-templeton ,https://thehill.com/blogs/blog-briefing-room/news/518408-white-supremacist-killed-in-shooting-with-california-police"
"232",1804868,2020-09-24,"Nonfatal",2,"Florida",27.423,-81.5123,"Sheriff",2,"https://www.abcactionnews.com/news/region-desoto-highlands-hardee/wanted-man-killed-in-deputy-involved-shooting-in-highlands-county-sheriff ,https://www.facebook.com/HighlandsCountySheriffsOffice/posts/3253380711425169"
"233",1806729,2020-09-26,"Nonfatal",2,"Missouri",38.7107,-94.4415,"Local",1,"https://fox4kc.com/news/suspect-in-custody-after-two-officers-shot-in-peculiar/ ,https://www.kansascity.com/news/local/crime/article246142260.html"
"234",1806729,2020-09-26,"Nonfatal",2,"Missouri",38.7107,-94.4415,"Local",1,"https://fox4kc.com/news/suspect-in-custody-after-two-officers-shot-in-peculiar/,https://www.kansascity.com/news/local/crime/article246142260.html"
"235",1807717,2020-09-28,"Nonfatal",2,"Florida",30.3913,-81.7151,"Sheriff",2,"https://www.news4jax.com/news/local/2020/09/28/officer-shot-in-jacksonville-near-ribault-high-school/ ,https://www.firstcoastnews.com/article/news/crime/jso-on-scene-of-police-involved-incident-in-ribault/77-44105bd8-5b73-4bbd-80fb-bd52b94a412d ,https://cbs12.com/news/local/florida-detective-shot-during-search-warrant"
"236",1811397,2020-10-01,"Nonfatal",2,"West Virginia",37.6657,-81.1843,"Sheriff",2,"https://wvva.com/2020/10/01/officer-involved-shooting-in-raleigh-county-leaves-one-dead/ ,https://www.wvnstv.com/top-stories/raleigh-county-deputies-investigate-officer-involved-shooting/"
"237",1814034,2020-10-03,"Nonfatal",2,"South Carolina",33.6756,-78.9014,"Local",1,"https://www.postandcourier.com/myrtle-beach/myrtle-beach-police-officer-dies-following-saturday-night-shooting-another-injured/article_d556fb4a-05eb-11eb-8912-bbfbf28f7f52.html,https://wpde.com/news/local/sled-investigating-after-1-killed-1-injured-in-myrtle-beach-shooting,https://abcnews4.com/news/local/coroner-identifies-suspect-who-died-in-myrtle-beach-shooting,https://www.wmbfnews.com/2020/10/07/myrtle-beach-police-name-second-officer-hurt-deadly-officer-involved-shooting/"
"238",1814034,2020-10-03,"Fatal",1,"South Carolina",33.6756,-78.9014,"Local",1,"https://www.postandcourier.com/myrtle-beach/myrtle-beach-police-officer-dies-following-saturday-night-shooting-another-injured/article_d556fb4a-05eb-11eb-8912-bbfbf28f7f52.html,https://wpde.com/news/local/sled-investigating-after-1-killed-1-injured-in-myrtle-beach-shooting,https://abcnews4.com/news/local/coroner-identifies-suspect-who-died-in-myrtle-beach-shooting ,https://www.wmbfnews.com/2020/10/07/myrtle-beach-police-name-second-officer-hurt-deadly-officer-involved-shooting/"
"239",1814941,2020-10-05,"Nonfatal",2,"Arkansas",34.2319,-92.0452,"Local",1,"https://www.wate.com/news/update-2-officers-multiple-people-shot-in-pine-bluff-sources-say/,https://katv.com/news/local/at-least-1-police-officers-shot-at-pine-bluff-econo-lodge,https://wreg.com/news/2-officers-shot-in-pine-bluff/,https://www.wsbtv.com/news/local/rockdale-county/murder-suspect-wanted-out-conyers-arrested-following-shootout-that-killed-arkansas-police-officer/RNZDSFVPTBCO7I4QEBLLFNYD3Y/,https://www.rockdalenewtoncitizen.com/news/suspect-in-conyers-murder-arrested-in-arkansas-following-shootout-that-left-one-officer-dead/article_b8b1b0c2-0805-11eb-9fa0-c7479594cd8d.html"
